,EPPO_CODE,EFSA_PHT,NCBI_TAXID,preferred_name,synonym,re,ds_language,match_language
703,SCITDO,ScirtothripsDorsalis-PHT,ncbi:163899,Scirtothrips dorsalis,thrips jaune du théier,thrips jaune du théier,fr,
704,SCITDO,ScirtothripsDorsalis-PHT,ncbi:163899,Scirtothrips dorsalis,tya-no-kiiro-azamiuma,tya-no-kiiro-azamiuma,ja,
705,SCITDO,ScirtothripsDorsalis-PHT,ncbi:163899,Scirtothrips dorsalis,チャノキイロアザミウマ,チャノキイロアザミウマ,ja,
706,SCITDO,,ncbi:163899,Scirtothrips dorsalis,Индокитайский цветочный трипс,,ru,
707,1SCOLF,,,Scolytidae,nan,,,
708,PRODER,SpodopteraEridania-PHT,ncbi:37547,Spodoptera eridania,semitropical armyworm,semitropical armyworm,en,
709,PRODER,SpodopteraFrugiperda-PHT,ncbi:37547,Spodoptera eridania,southern armyworm,southern armyworm,en,
710,PRODER,SpodopteraEridania-PHT,ncbi:37547,Spodoptera eridania,gusano cortador,gusano cortador,es,
711,PRODER,SpodopteraLitura-PHT,ncbi:37547,Spodoptera eridania,gusano negro,gusano negro,es,
712,PRODER,,ncbi:37547,Spodoptera eridania,rosquilla,,es,
713,PRODER,SpodopteraEridania-PHT,ncbi:37547,Spodoptera eridania,Южная совка,Южная совка,ru,
714,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,corn leaf worm,corn leaf worm,en,
715,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,fall armyworm,fall armyworm\w*,en,
716,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,grass worm,grass worm,en,
717,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,southern grass worm,southern grass worm,en,
718,LAPHFR,,ncbi:7108,Spodoptera frugiperda,Heerwurm,,de,
719,LAPHFR,,ncbi:7108,Spodoptera frugiperda,légionnaire d'automne,,fr,
720,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,cogollero del maíz,cogollero del ma\wz,es,
721,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,grillo cogollero,grillo cogollero,es,
722,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,gusano cogollero del maíz,gusano cogollero del ma\wz,es,
723,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,isoca militar tardia,isoca militar tard\wa,es,
724,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,oruga negra,oruga negra,es,
725,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,laphygma frugiperda,laphygma frugiperda,it,
726,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,curuquere-dos-capinzais,curuquere-dos-capinzais,pt,
727,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,curuquere-dos-milharais,curuquere-dos-milharais,pt,
728,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,lagarta-do-cartucho-do-milho,lagarta-do-cartucho-do-milho,pt,
729,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,lagarta-militar,lagarta-militar,pt,
730,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,majsfly,majsfly,sv,
731,LAPHFR,SpodopteraFrugiperda-PHT,ncbi:7108,Spodoptera frugiperda,Кукурузная лиственная совка,Кукурузная лиственная совка,ru,
732,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,cluster caterpillar,cluster caterpillar,en,
733,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,cotton leafworm,cotton leafworm,en,
734,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,cotton worm,cotton worm,en,
735,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,rice cutworm,rice cutworm,en,
736,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,tobacco caterpillar,tobacco caterpillar,en,
737,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,tobacco cutworm,tobacco cutworm,en,
738,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,tobacco leaf caterpillar,tobacco leaf caterpillar,en,
739,PRODLI,,ncbi:69820,Spodoptera litura,asiatischer Baumwollwurm,,de,
740,PRODLI,,ncbi:69820,Spodoptera litura,Baumwollblattraupe,,de,
741,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,chenille défoliante,chenille d\wfoliante,fr,
742,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,noctuelle rayée,noctuelle ray\we,fr,
743,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,ver du coton,ver du coton,fr,
744,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,ver du tabac,ver du tabac,fr,
745,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,gusano negro,gusano negro,es,
746,PRODLI,,ncbi:69820,Spodoptera litura,lagarta,,es,
747,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,rosquilla negra,rosquilla negra,es,
748,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,larva bruna con macchie vellutate,larva bruna con macchie vellutate,it,
749,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,eiernestrups,eiernestrups,nl,
750,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,hasumon-yoto,hasumon-yoto,ja,
751,PRODLI,,ncbi:69820,Spodoptera litura,ハスモニョト,,ja,
752,PRODLI,,ncbi:69820,Spodoptera litura,Азиатская хлопковая совка,,ru,
753,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,pamuk yaprak kurdu,pamuk yaprak kurdu,tr,
754,PRODLI,SpodopteraLitura-PHT,ncbi:69820,Spodoptera litura,haprodenia,haprodenia,he,
755,TECASO,,,Tecia solanivora,Central American potato tuber worm,,en,
756,TECASO,,,Tecia solanivora,Guatemalan potato moth,,en,
757,TECASO,,,Tecia solanivora,Guatemala-Kartoffelmotte,,de,
758,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,teigne guatémaltèque de la pomme de terre,teigne guat\wmalt\wque de la pomme de terre,fr,
759,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,palomilla de la papa,palomilla de la papa,es,
760,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,polilla centroamericana,polilla centroamericana,es,
761,TECASO,,,Tecia solanivora,polilla de Guatemala,,es,
762,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,polilla gigante de la papa,polilla gigante de la papa,es,
763,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,polilla guatemalteca de la papa,polilla guatemalteca de la papa,es,
764,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,aardappelmot,aardappelmot,nl,
765,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,polila-guatemalteca,polila-guatemalteca,pt,
766,TECASO,,,Tecia solanivora,Гватемальская картофельная моль,,ru,
767,TECASO,TeciaSolanivora-PHT,,Tecia solanivora,моль картофельная гватемальская,моль картофельная гватемальская,ru,
768,1TEPHF,,ncbi:7211,Tephritidae,nan,,,
769,ANSTFR,,ncbi:95504,Anastrepha fraterculus,South American fruit fly,,en,
770,ANSTFR,,ncbi:95504,Anastrepha fraterculus,südamerikanische Fruchtfliege,,de,
771,ANSTFR,AnastrephaFraterculus-PHT,ncbi:95504,Anastrepha fraterculus,mouche des fruits sud-américaine,mouche des fruits sud\S*\s?am\wricaine,fr,
772,ANSTFR,AnastrephaFraterculus-PHT,ncbi:95504,Anastrepha fraterculus,mosca de la ciruela,mosca de la ciruela,es,
773,ANSTFR,AnastrephaFraterculus-PHT,ncbi:95504,Anastrepha fraterculus,mosca del fruto,mosca del fruto,es,
774,ANSTFR,AnastrephaFraterculus-PHT,ncbi:95504,Anastrepha fraterculus,mosca sudamericana de la fruta,mosca sudamericana de la fruta,es,
775,ANSTFR,Tephritidae-PHT,ncbi:95504,Anastrepha fraterculus,mosca-das-frutas-sul-americana,mosca-das-frutas,pt,
776,ANSTFR,Tephritidae-PHT,ncbi:95504,Anastrepha fraterculus,mosca-das-frutas-sul-americana,mosca-das-frutas,pt,
777,ANSTLU,,ncbi:28586,Anastrepha ludens,Mexican fruit fly,,en,
778,ANSTLU,,ncbi:28586,Anastrepha ludens,mexikanische Fruchtfliege,,de,
779,ANSTLU,AnastrephaLudens-PHT,ncbi:28586,Anastrepha ludens,mouche mexicaine des fruits,mouche mexicaine des fruits,fr,
780,ANSTLU,AnastrephaLudens-PHT,ncbi:28586,Anastrepha ludens,gusano de la fruta,gusano de la fruta,es,
781,ANSTLU,AnastrephaLudens-PHT,ncbi:28586,Anastrepha ludens,gusano de la naranja,gusano de la naranja,es,
782,ANSTLU,AnastrephaLudens-PHT,ncbi:28586,Anastrepha ludens,mosca mexicana de la fruta,mosca mexicana de la fruta,es,
783,ANSTLU,AnastrephaLudens-PHT,ncbi:28586,Anastrepha ludens,anastrefa,anastrefa,it,
784,ANSTLU,AnastrephaSuspensa-PHT,ncbi:28586,Anastrepha ludens,mosca de la fruta,mosca de la fruta,it,
785,ANSTLU,,ncbi:28586,Anastrepha ludens,mexikansk borrfluga,,sv,
786,ANSTOB,,ncbi:95512,Anastrepha obliqua,Antillean fruit fly,,en,
787,ANSTOB,,ncbi:95512,Anastrepha obliqua,West Indian fruit fly,,en,
788,ANSTOB,,ncbi:95512,Anastrepha obliqua,westindische Fruchtfliege,,de,
789,ANSTOB,AnastrephaObliqua-PHT,ncbi:95512,Anastrepha obliqua,mouche antillaise des fruits,mouche antillaise des fruits,fr,
790,ANSTOB,AnastrephaSuspensa-PHT,ncbi:95512,Anastrepha obliqua,mosca de la fruta,mosca de la fruta,es,
791,ANSTSU,,ncbi:28587,Anastrepha suspensa,Caribbean fruit fly,,en,
792,ANSTSU,,ncbi:28587,Anastrepha suspensa,greater Antillean fruit fly,,en,
793,ANSTSU,AnastrephaSuspensa-PHT,ncbi:28587,Anastrepha suspensa,mouche des fruits caribéenne,mouche des fruits carib\wenne,fr,
794,ANSTSU,AnastrephaSuspensa-PHT,ncbi:28587,Anastrepha suspensa,mosca de la fruta,mosca de la fruta,es,
795,DACUDO,BactroceraDorsalis-PHT,ncbi:27457,Bactrocera dorsalis,oriental fruit fly,oriental fruit fl\w*,en,
796,DACUDO,,ncbi:27457,Bactrocera dorsalis,orientalische Fruchtfliege,,de,
797,DACUDO,BactroceraDorsalis-PHT,ncbi:27457,Bactrocera dorsalis,mouche des fruits asiatique,mouche des fruits asiatique\w*,fr,
798,DACUDO,,ncbi:27457,Bactrocera dorsalis,mouche orientale des fruits,,fr,
799,DACUDO,BactroceraDorsalis-PHT,ncbi:27457,Bactrocera dorsalis,mosca oriental de la fruta,mosca oriental de la fruta,es,
800,DACUDO,,ncbi:27457,Bactrocera dorsalis,mosca orientale della frutta,,it,
801,DACUDO,Tephritidae-PHT,ncbi:27457,Bactrocera dorsalis,mosca-oriental-das-frutas,mosca\S*\s?das\S*\s?frutas,pt,
802,DACUDO,Tephritidae-PHT,ncbi:27457,Bactrocera dorsalis,mosca-oriental-das-frutas,mosca\S*\s?das\S*\s?frutas,pt,
803,DACUDO,,ncbi:27457,Bactrocera dorsalis,orientalisk borrfluga,,sv,
804,DACUDO,,ncbi:27457,Bactrocera dorsalis,mikan-ko-mibae,,ja,
805,DACUTR,,ncbi:59916,Bactrocera tryoni,Queensland fruit fly,,en,
806,DACUTR,,ncbi:59916,Bactrocera tryoni,Queenslandfruchtfliege,,de,
807,DACUTR,,ncbi:59916,Bactrocera tryoni,mouche des fruits de Queensland,,fr,
808,DACUTS,,ncbi:104691,Bactrocera tsuneonis,Japanese orange fly,,en,
809,DACUTS,,ncbi:104691,Bactrocera tsuneonis,Japanese orange fruit fly,,en,
810,DACUTS,,ncbi:104691,Bactrocera tsuneonis,japanische Citrusfruchtfliege,,de,
811,DACUTS,,ncbi:104691,Bactrocera tsuneonis,japanische Mandarinfliege,,de,
812,DACUTS,BactroceraTsuneonis-PHT,ncbi:104691,Bactrocera tsuneonis,mouche du citronnier,mouche du citronnier,fr,
813,DACUTS,BactroceraTsuneonis-PHT,ncbi:104691,Bactrocera tsuneonis,mikanbae,mikanbae,ja,
814,DACUTS,BactroceraTsuneonis-PHT,ncbi:104691,Bactrocera tsuneonis,ミカンバエ,ミカンバエ,ja,
815,DACUZO,BactroceraZonata-PHT,ncbi:47773,Bactrocera correcta,guava fruit fly,guava fruit fly,en,
816,DACUZO,BactroceraZonata-PHT,ncbi:137042,Bactrocera zonata,peach fruit fly,peach fruit fly,en,
817,DACUCI,DacusCiliatus-PHT,ncbi:194918,Dacus ciliatus,cucurbit fly,cucurbit fly,en,
818,DACUCI,,ncbi:194918,Dacus ciliatus,Ethiopian fruit fly,,en,
819,DACUCI,DacusCiliatus-PHT,ncbi:194918,Dacus ciliatus,lesser melon fly,lesser melon fly,en,
820,DACUCI,DacusCiliatus-PHT,ncbi:194918,Dacus ciliatus,lesser pumpkin fly,lesser pumpkin fly,en,
821,DACUCI,DacusCiliatus-PHT,ncbi:194918,Dacus ciliatus,mouche éthiopienne des cucurbitacées,mouche \wthiopienne des cucurbitac\wes,fr,
822,EPOCCA,EuphrantaCanadensis-PHT,ncbi:43401,Euphranta canadensis,currant and gooseberry maggot,currant and gooseberry maggot,en,
823,EPOCCA,EuphrantaCanadensis-PHT,ncbi:43401,Euphranta canadensis,currant fruit fly,currant fruit fly,en,
824,EPOCCA,EuphrantaCanadensis-PHT,ncbi:43401,Euphranta canadensis,yellow currant fly,yellow currant fly,en,
825,EPOCCA,EuphrantaCanadensis-PHT,ncbi:43401,Euphranta canadensis,yellow currant fruit fly,yellow currant fruit fly,en,
826,EPOCCA,,ncbi:43401,Euphranta canadensis,amerikanische Stachelbeerfruchtfliege,,de,
827,EPOCCA,EuphrantaCanadensis-PHT,ncbi:43401,Euphranta canadensis,mouche du groseillier,mouche du groseillier,fr,
828,EPOCCA,EuphrantaCanadensis-PHT,ncbi:43401,Euphranta canadensis,ver des grappes de groseille,ver des grappes de groseille,fr,
829,CERTCY,NeoceratitisCyanescens-PHT,ncbi:194920,Neoceratitis cyanescens,tomato fruit fly,tomato fruit fly,en,
830,CERTQU,,,Ceratitis quinaria,five-spotted fruit fly,,en,
831,CERTQU,,,Ceratitis quinaria,Rhodesian fruit fly,,en,
832,CERTQU,,,Ceratitis quinaria,Zimbabwean fruit fly,,en,
833,CERTQU,,,Ceratitis quinaria,Rhodesien-Fruchtfliege,,de,
834,CERTRO,,ncbi:56958,Ceratitis rosa,Natal fly,,en,
835,CERTRO,,ncbi:56958,Ceratitis rosa,Natal fruit fly,,en,
836,CERTRO,,ncbi:56958,Ceratitis rosa,mouche des fruits du Natal,,fr,
837,RHACJA,,,Euphranta japonica,Japanese cherry fruit fly,,en,
838,RHACJA,EuphrantaJaponica-PHT,,Euphranta japonica,mouche japonaise du cerisier,mouche japonaise du cerisier,fr,
839,RHACJA,,,Euphranta japonica,ooto-mibae,,ja,
840,RHACJA,EuphrantaJaponica-PHT,,Euphranta japonica,オオトミバエ,オオトミバエ,ja,
841,RHAGFA,RhagoletisFausta-PHT,ncbi:43421,Rhagoletis fausta,black cherry fruit fly,black cherry fruit fly,en,
842,RHAGFA,RhagoletisFausta-PHT,ncbi:43421,Rhagoletis fausta,dark cherry fruit fly,dark cherry fruit fly,en,
843,RHAGFA,RhagoletisFausta-PHT,ncbi:43421,Rhagoletis fausta,trypète noir des cerises,tryp\wte noir des cerises,fr,
844,RHAGIN,RhagoletisIndifferens-PHT,ncbi:43413,Rhagoletis indifferens,western cherry fruit fly,western cherry fruit fly,en,
845,RHAGME,Tephritidae-PHT,ncbi:33396,Rhagoletis mendax,blueberry maggot,blueberry maggot,en,
846,RHAGME,,ncbi:33396,Rhagoletis mendax,mouche de l'airelle,,fr,
847,RHAGME,RhagoletisMendax-PHT,ncbi:33396,Rhagoletis mendax,mouche du bleuet,mouche du bleuet,fr,
848,RHAGME,RhagoletisMendax-PHT,ncbi:33396,Rhagoletis mendax,Черничная пестрокрылка,Черничная пестрокрылка,ru,
849,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,apple fruit fly,apple fruit fly,en,
850,RHAGPO,Tephritidae-PHT,ncbi:28610,Rhagoletis pomonella,apple maggot,apple maggot,en,
851,RHAGPO,Tephritidae-PHT,ncbi:28610,Rhagoletis pomonella,apple maggot fly,apple maggot,en,
852,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,railroad worm,railroad worm,en,
853,RHAGPO,,ncbi:28610,Rhagoletis pomonella,Apfelfliege,,de,
854,RHAGPO,,ncbi:28610,Rhagoletis pomonella,Apfelfruchtfliege,,de,
855,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,larve de la pomme,larve de la pomme,fr,
856,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,mouche de la pomme,mouche de la pomme,fr,
857,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,mosca de las manzanas,mosca de las manzanas,es,
858,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,mosca delle mele,mosca delle mele,it,
859,RHAGPO,,ncbi:28610,Rhagoletis pomonella,äppelborrfluga,,sv,
860,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,äpplefluga,\wpplefluga,sv,
861,RHAGPO,,ncbi:28610,Rhagoletis pomonella,Яблонная муха,,ru,
862,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,æbleflue,\wbleflue,da,
863,RHAGPO,RhagoletisPomonella-PHT,ncbi:28610,Rhagoletis pomonella,epleflue,epleflue,no,
864,RHAGRI,RhagoletisRibicola-PHT,ncbi:43417,Rhagoletis ribicola,dark currant fly,dark currant fly,en,
865,RHAGRI,RhagoletisRibicola-PHT,ncbi:43417,Rhagoletis ribicola,dark currant fruit fly,dark currant fruit fly,en,
866,RHAGSU,RhagoletisSuavis-PHT,ncbi:43410,Rhagoletis suavis,walnut husk maggot,walnut husk maggot,en,
867,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,melon fly,melon fly,en,
868,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,melon fruit fly,melon fruit fly,en,
869,DACUCU,,ncbi:28588,Zeugodacus cucurbitae,tropische Melonenfliege,,de,
870,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,mouche des curcurbitacées,mouche des curcurbitac\wes,fr,
871,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,mouche du concombre,mouche du concombre,fr,
872,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,mouche du melon,mouche du melon,fr,
873,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,mosca del melón,mosca del mel\wn,es,
874,DACUCU,ZeugodacusCucurbitae-PHT,ncbi:28588,Zeugodacus cucurbitae,mosca del melone,mosca del melone,it,
875,DACUCU,,ncbi:28588,Zeugodacus cucurbitae,uri-mibae,,ja,
876,DACUCU,,ncbi:28588,Zeugodacus cucurbitae,Африканская дынная муха,,ru,
877,ARGPLE,ThaumatotibiaLeucotreta-PHT,,Thaumatotibia leucotreta,citrus codling moth,citrus codling moth,en,
878,ARGPLE,ThaumatotibiaLeucotreta-PHT,,Thaumatotibia leucotreta,false codling moth,false codling moth,en,
879,ARGPLE,ThaumatotibiaLeucotreta-PHT,,Thaumatotibia leucotreta,orange codling moth,orange codling moth,en,
880,ARGPLE,ThaumatotibiaLeucotreta-PHT,,Thaumatotibia leucotreta,orange moth,orange moth,en,
881,ARGPLE,ThaumatotibiaLeucotreta-PHT,,Thaumatotibia leucotreta,faux carpocapse,faux carpocapse,fr,
882,THRIPL,ThripsPalmi-PHT,ncbi:161013,Thrips palmi,oriental thrips,oriental thrips,en,
883,THRIPL,ThripsPalmi-PHT,ncbi:161013,Thrips palmi,palm thrips,palm thrips,en,
884,THRIPL,ThripsPalmi-PHT,ncbi:161013,Thrips palmi,southern yellow thrips,southern yellow thrips,en,
885,THRIPL,,ncbi:161013,Thrips palmi,Трипс Пальма,,ru,
886,UNASCI,UnaspisCitri-PHT,,Unaspis citri,citrus snow scale,citrus snow scale,en,
887,UNASCI,UnaspisCitri-PHT,,Unaspis citri,orange chionaspis,orange chionaspis,en,
888,UNASCI,UnaspisCitri-PHT,,Unaspis citri,white louse scale,white louse scale,en,
889,UNASCI,,,Unaspis citri,schneeweiße Citrusschildlaus,,de,
890,UNASCI,UnaspisCitri-PHT,,Unaspis citri,cochenille blanche du tronc,cochenille blanche du tronc,fr,
891,UNASCI,UnaspisCitri-PHT,,Unaspis citri,cochinilla blanca de los citrus,cochinilla blanca de los citrus,es,
892,UNASCI,UnaspisCitri-PHT,,Unaspis citri,escama de nieve de los cítricos,escama de nieve de los cítricos,es,
893,UNASCI,UnaspisCitri-PHT,,Unaspis citri,piojo blanco de los cítricos,piojo blanco de los cítricos,es,
894,UNASCI,UnaspisCitri-PHT,,Unaspis citri,piojo harinoso de los cítricos,piojo harinoso de los cítricos,es,
895,UNASCI,UnaspisCitri-PHT,,Unaspis citri,cochonilha-branca-da-laranjeira,cochonilha-branca-da-laranjeira,pt,
896,UNASCI,UnaspisCitri-PHT,,Unaspis citri,апельсиновая щитовка,апельсиновая щитовка,ru,
897,1HIRSG,,ncbi:46009,Hirschmanniella,nan,,,
898,HIRSBE,,,Hirschmanniella behningi,nan,,,
899,HIRSGR,,,Hirschmanniella gracilis,nan,,,
900,HIRSLO,,,Hirschmanniella loofi,nan,,,
901,HIRSZO,,,Hirschmanniella zostericola,nan,,,
902,LONGDI,,ncbi:241697,Longidorus diadecturus,nan,,,
903,NACOBA,,ncbi:46008,Nacobbus aberrans,false root-knot nematode,,en,
904,XIPHAA,,ncbi:208518,Xiphinema americanum,American dagger nematode,,en,
905,XIPHAA,XiphinemaAmericanum-PHT,,Xiphinema americanum sensu stricto,tobacco ring nematode,tobacco ring nematode,en,
906,XIPHAA,XiphinemaAmericanum-PHT,,Xiphinema americanum sensu stricto,anguillule xiphinème américain,anguillule xiphin\wme am\wricain,fr,
907,XIPHAA,XiphinemaAmericanum-PHT,,Xiphinema americanum sensu stricto,nematodo daga americano,nematodo daga americano,es,
908,XIPHAA,XiphinemaAmericanum-PHT,,Xiphinema americanum sensu stricto,nami-ogata-hari-sentyu,nami\S*\s?ogata\S*\s?hari\S*\s?sentyu,ja,
909,XIPHBC,,,Xiphinema bricolense,nan,,,
910,XIPHCA,,ncbi:286753,Xiphinema californicum,nan,,,
911,XIPHNA,,,Xiphinema neoamericanum,nan,,,
912,XIPHRI,,ncbi:70223,Xiphinema rivesi,nan,,,
913,XIPHTA,,,Xiphinema tarjanense,nan,,,
914,1AREG,,ncbi:27219,Arceuthobium,nan,,,
915,AREAZ,,ncbi:229696,Arceuthobium azoricum,espigos-de-cedro,,pt,
916,AREOX,,ncbi:3970,Phoradendron leucarpum,American mistletoe,,en,
917,AREOX,Arceuthobium-PHT,ncbi:35989,Arceuthobium oxycedri,dwarf mistletoe,dwarf mistletoe,en,
918,AREOX,,ncbi:35989,Arceuthobium oxycedri,juniper mistletoe,,en,
919,AREOX,,ncbi:35989,Arceuthobium oxycedri,europäische Wacholdmistel,,de,
920,AREOX,,ncbi:35989,Arceuthobium oxycedri,Wacholdermistel,,de,
921,AREOX,,ncbi:35989,Arceuthobium oxycedri,Wacholderzwergmistel,,de,
922,AREOX,,ncbi:35989,Arceuthobium oxycedri,arceutobe de l'oxycèdre,,fr,
923,AREOX,,ncbi:35989,Arceuthobium oxycedri,europäische Wacholdmistel,,fr,
924,AREOX,,ncbi:35989,Arceuthobium oxycedri,gui de l'oxycèdre,,fr,
925,AREOX,,ncbi:35989,Arceuthobium oxycedri,petit gui du genévrier,,fr,
926,AREOX,,ncbi:35989,Arceuthobium oxycedri,arceutobio,,es,
927,AREOX,,ncbi:35989,Arceuthobium oxycedri,grama de enebro,,es,
928,AREOX,,ncbi:35989,Arceuthobium oxycedri,vischio dei ginepri,,it,
